"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","ligninSampleID","ligninSampleBarcode","collectDate","analysisDate","analyticalRepNumber","dryMass","digestVolume","foliarPhosphorusConc","foliarPotassiumConc","foliarCalciumConc","foliarMagnesiumConc","foliarSulfurConc","foliarManganeseConc","foliarIronConc","foliarCopperConc","foliarBoronConc","foliarZincConc","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"66ea8723-789e-43fe-8de5-692ef0ebdbf5","SOAP_009.basePlot.cfc","D17","SOAP","SOAP_009","distributed","P3kunhL9imAlC8o2WmOPDwIlfUnwzEoWvwdlr8wqDhw=",NA,"P3kunhL9imAlC8o2WmOPDwIlfUnwzEoWj6ma+iF0Ti4P1oTi7zCMAw==","A00000030560","2018-07-03T21:14Z","2018-12-10",1,0.12,50,0.299,0.247,0.154,0.069,0.096,35.8,94.6,4.4,19.9,26.1,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"b528e016-8024-4e41-9369-3b8f494e4fe3","TOOL_011.basePlot.cfc","D18","TOOL","TOOL_011","distributed","qEiBKdJclf+nR681TpDMXxYIHMlcgulAGWaLowu2mRA=",NA,"qEiBKdJclf+nR681TpDMXxYIHMlcgulAg5V2+pox4rA=",NA,"2017-07-18T18:00Z","2017-12-31",1,0.101,50,0.12,1.225,0.323,0.104,0.174,145.1,298.8,4,5.9,80,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f61f0c6e-8ce2-44bf-992e-387ae482a791","TOOL_004.basePlot.cfc","D18","TOOL","TOOL_004","distributed","qEiBKdJclf8Nc8Zps4EcxwGAIQUw1GmRCoVWhrEhE6U=",NA,"qEiBKdJclf8Nc8Zps4EcxwGAIQUw1GmRudhNOPlg4Pk=",NA,"2017-07-18T19:30Z","2017-12-31",1,0.103,50,0.138,0.65,0.225,0.192,0.105,2665.9,75.9,5.8,14.8,92.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"03823594-c7b4-4879-834c-a104059ce137","TOOL_016.basePlot.cfc","D18","TOOL","TOOL_016","distributed","qEiBKdJclf/qUXnIi09tl92vPpcsZh9Zw1nJ8WnLMaU=",NA,"qEiBKdJclf/qUXnIi09tl92vPpcsZh9ZLszsChWy9tY=",NA,"2017-07-18T21:00Z","2017-12-31",2,0.108,50,0.165,0.738,0.208,0.173,0.118,1943,70.4,5.4,13.2,95.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"273cef2a-f514-4bed-b2c9-d85d24302603","TOOL_016.basePlot.cfc","D18","TOOL","TOOL_016","distributed","qEiBKdJclf/qUXnIi09tl92vPpcsZh9Zw1nJ8WnLMaU=",NA,"qEiBKdJclf/qUXnIi09tl92vPpcsZh9ZLszsChWy9tY=",NA,"2017-07-18T21:00Z","2017-12-31",1,0.108,50,0.16,0.77,0.213,0.173,0.119,1847.3,63.4,5,12.4,95.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"faf0adec-f574-49fb-85ab-dfdf09f9fe2a","TOOL_003.basePlot.cfc","D18","TOOL","TOOL_003","distributed","qEiBKdJclf8jL/g0bc0AZWTjS4pNiJ7F5iPB0pMaI1E=",NA,"qEiBKdJclf8jL/g0bc0AZWTjS4pNiJ7FpZa2GxaFnQM=",NA,"2017-07-18T22:30Z","2017-12-31",1,0.103,50,0.139,1.299,0.334,0.144,0.146,519.7,190,6,12.7,110.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"fdedee20-826f-4d01-a303-bfb615b83920","TOOL_012.basePlot.cfc","D18","TOOL","TOOL_012","distributed","qEiBKdJclf+pOMJALhbbHVboqZWo6JKi03e8lkgE58k=",NA,"qEiBKdJclf+pOMJALhbbHVboqZWo6JKi2BrhJmP81Xc=",NA,"2017-07-19T18:00Z","2017-12-31",1,0.105,50,0.192,0.528,0.136,0.116,0.133,2070.8,84,6.1,18.1,128.1,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"fec59632-fec1-4c11-b94a-aeb8c6f72700","TOOL_006.basePlot.cfc","D18","TOOL","TOOL_006","distributed","qEiBKdJclf/gO40VAdsYAXbDbZqloTQ6qvmYhE4HbOc=",NA,"qEiBKdJclf/gO40VAdsYAXbDbZqloTQ6diOCkPhPlJY=",NA,"2017-07-19T18:30Z","2017-12-31",1,0.106,50,0.198,0.639,0.314,0.24,0.173,2318.6,58.3,5.5,37.7,154.4,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"2a0bbb8d-223a-4cae-b056-6b8dc0c9e078","TOOL_006.basePlot.cfc","D18","TOOL","TOOL_006","distributed","qEiBKdJclf/gO40VAdsYAXbDbZqloTQ6qvmYhE4HbOc=",NA,"qEiBKdJclf/gO40VAdsYAXbDbZqloTQ6diOCkPhPlJY=",NA,"2017-07-19T18:30Z","2017-12-31",2,0.101,50,0.196,0.662,0.33,0.248,0.18,2409.2,63.5,5.6,25.6,156.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"e9be2ded-cffc-41b6-acfb-27dd701b8c8c","TOOL_005.basePlot.cfc","D18","TOOL","TOOL_005","distributed","qEiBKdJclf+XliQfAK4VfFY24gCcvf23CWk08FvWlLY=",NA,"qEiBKdJclf+XliQfAK4VfFY24gCcvf23FXlr1NSlCnQ=",NA,"2017-07-19T19:30Z","2017-12-31",1,0.104,50,0.189,0.928,0.218,0.309,0.162,1958.4,140.7,6.1,10.2,82.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"b07678ba-1119-4acf-8281-8cdcf2a952d4","TOOL_013.basePlot.cfc","D18","TOOL","TOOL_013","distributed","qEiBKdJclf8wwTlGiZ1D7IDXKlLzhOfhoMfZE5p8i18=",NA,"qEiBKdJclf8wwTlGiZ1D7IDXKlLzhOfhNygyM84BboY=",NA,"2017-07-19T20:00Z","2017-12-31",1,0.102,50,0.174,0.844,0.242,0.222,0.129,1553.4,68.4,5.2,12.4,81.8,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"14254915-370d-4c5f-a816-1db6143f08ca","TOOL_010.basePlot.cfc","D18","TOOL","TOOL_010","distributed","qEiBKdJclf+Kof9F/RlrR8cOYz3WvmOvyU3yQRxflZI=",NA,"qEiBKdJclf+Kof9F/RlrR8cOYz3WvmOvAZt/o6L4nw4=",NA,"2017-07-19T21:00Z","2017-12-31",1,0.105,50,0.148,0.348,0.099,0.151,0.129,2344.7,100.4,5.7,9.1,73.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f4cd0ee9-0230-4ca9-ab3b-f8f6ad1a7bab","TOOL_009.basePlot.cfc","D18","TOOL","TOOL_009","distributed","qEiBKdJclf9sGhplCozPmoSOBsIfeCIEsIQK8+fOOzc=",NA,"qEiBKdJclf9sGhplCozPmoSOBsIfeCIEarQUOYtc394=",NA,"2017-07-19T21:30Z","2017-12-31",1,0.104,50,0.178,0.794,0.246,0.257,0.121,2097,92.3,5.7,10.6,121.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"c92c9fb9-0f42-435c-820d-a86ade78bec1","TOOL_002.basePlot.cfc","D18","TOOL","TOOL_002","distributed","qEiBKdJclf+zuciOTs6awmkdVVR5ghGtcoLgAIQ0wiU=",NA,"qEiBKdJclf+zuciOTs6awmkdVVR5ghGtWkky1lURXw4=",NA,"2017-07-19T23:30Z","2017-12-31",1,0.103,50,0.13,0.554,0.284,0.146,0.143,1872.7,74,4.9,13.1,121.5,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"5a505106-1d82-4837-b4ed-bd45c73712be","TOOL_017.basePlot.cfc","D18","TOOL","TOOL_017","distributed","qEiBKdJclf8TB3rUZU0kB/McL/P7lY8mz73nT/yZT5U=",NA,"qEiBKdJclf8TB3rUZU0kB/McL/P7lY8mikAzz8Q2MTQ=",NA,"2017-07-20T00:00Z","2017-12-31",1,0.105,50,0.193,1.025,0.298,0.215,0.136,1051.7,60.8,4.2,8.6,190.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"5a424f9a-c669-4e55-a606-6c6d53c99722","TOOL_043.basePlot.cfc","D18","TOOL","TOOL_043","tower","qEiBKdJclf+43qa99xh4YWl+sReIsXt+0X8mbLUAae4=",NA,"qEiBKdJclf+43qa99xh4YWl+sReIsXt+rxVQKQmov/g=",NA,"2017-07-20T17:22Z","2017-12-31",1,0.102,50,0.044,0.238,0.091,0.085,0.038,746.3,23.1,1.9,3.6,30.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"f5e361c0-c037-45c0-ac70-166ea307bc94","TOOL_001.basePlot.cfc","D18","TOOL","TOOL_001","distributed","qEiBKdJclf/5AmRA23JH+dq2YUuS7Pyu6+LNASbCJtI=",NA,"qEiBKdJclf/5AmRA23JH+dq2YUuS7Pyu9yATwdOSgbE=",NA,"2017-07-20T18:00Z","2017-12-31",1,0.103,50,0.18,1.305,0.757,0.252,0.226,221.1,92.9,9.7,7.8,134.6,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"a963be39-71c1-4e07-bef1-12e587eb29e6","TOOL_041.basePlot.cfc","D18","TOOL","TOOL_041","tower","qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwVFhutT6BHZMI=",NA,"qEiBKdJclf/Qzzrb+epfBaa/wpAkxvwV2z6ZdpBEJ1E=",NA,"2017-07-20T19:00Z","2017-12-31",1,0.102,50,0.156,0.957,0.376,0.18,0.166,1363.9,77.3,5.1,17.9,51.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"114e6a16-26bd-4ea3-a54b-21d7746dd7e8","TOOL_014.basePlot.cfc","D18","TOOL","TOOL_014","distributed","qEiBKdJclf/YTFGQgd1EGchBNa+roNvTCU8NOc0dZFg=",NA,"qEiBKdJclf/YTFGQgd1EGchBNa+roNvTWV/DZt1fiPI=",NA,"2017-07-20T19:30Z","2017-12-31",1,0.103,50,0.162,1.293,0.227,0.173,0.168,1043.9,127.8,5.4,10.8,96.9,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"eaf6fab3-cb20-4cf3-ad80-15436674bcf8","TOOL_042.basePlot.cfc","D18","TOOL","TOOL_042","tower","qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfiPuVkXplvnc=",NA,"qEiBKdJclf/N8NkyLma/b3gLGFFQ/mhfmwaWi5o7mPY=",NA,"2017-07-21T18:00Z","2017-12-31",1,0.106,50,0.179,0.764,0.138,0.19,0.122,1388.3,85.9,5.3,9.1,97.2,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"c0d1e0e4-7523-4388-b3ff-79a6862966ae","TOOL_044.basePlot.cfc","D18","TOOL","TOOL_044","tower","qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UVhROueeb8F8g=",NA,"qEiBKdJclf9O9QxrtCWSWnAZh/Rfp0UV5Hp7rpAnKio=",NA,"2017-07-21T19:00Z","2017-12-31",1,0.102,50,0.146,1.107,0.279,0.266,0.14,1307.2,66.8,5.7,11.4,97.7,"0","1","Ca SRM not passing","University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","bKF36824dpcABkIQiw5BLQ==",NA
"117f8afc-2846-43e3-a4d7-3403189a3726","DEJU_047.basePlot.cfc","D19","DEJU","DEJU_047","tower","gl9c5nxc3EPjHrD7XslWLuTy3FooHkIQqASn/F7NncQ=",NA,"gl9c5nxc3EPjHrD7XslWLuTy3FooHkIQZWUe201RPqc=","A00000064846","2018-08-06T23:00Z","2018-12-22",1,0.103,50,0.087,0.267,1.433,0.076,0.053,4019.1,139.2,2.3,8.7,49,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"02367ce8-2099-4495-8450-658f7880588c","DEJU_047.basePlot.cfc","D19","DEJU","DEJU_047","tower","gl9c5nxc3EPjHrD7XslWLo1ZOYKQWA68nNNx2qyPr90=",NA,"gl9c5nxc3EPjHrD7XslWLo1ZOYKQWA68p+lAHy7bVzs=","A00000064851","2018-08-06T23:30Z","2018-12-22",1,0.15,50,0.107,0.316,1.353,0.143,0.049,546.4,67.5,1.9,6.7,22.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"b6124ed1-838f-4da3-b731-379a991903aa","DEJU_047.basePlot.cfc","D19","DEJU","DEJU_047","tower","gl9c5nxc3EPm5bK0DnWAxt5nJTcw5D3BQcYV2FOFzis=",NA,"gl9c5nxc3EPm5bK0DnWAxt5nJTcw5D3B9QwizfdNfD72tmkjF2EOHQ==","A00000064853","2018-08-07T00:00Z","2018-12-22",1,0.116,50,0.149,0.648,1.059,0.415,0.146,362.9,273.2,6,6.5,41.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"30228bdd-d592-4a9f-b1a2-4cd695f8f562","DEJU_045.basePlot.cfc","D19","DEJU","DEJU_045","tower","gl9c5nxc3EPokhq2dcqGgz/P9qXD+fu4c3mSzVDTXqQ=",NA,"gl9c5nxc3EPokhq2dcqGgz/P9qXD+fu4xIjI6Kr50iQ=","A00000064838","2018-08-07T01:00Z","2018-12-22",1,0.13,50,0.078,0.343,1.212,0.106,0.061,743.7,213.4,3.4,6.3,53.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"58ca1921-8bd3-4db6-a91a-fb7353cc1064","DEJU_045.basePlot.cfc","D19","DEJU","DEJU_045","tower","gl9c5nxc3EPokhq2dcqGg5LeyZQm6CRsKhijUAzeXpM=",NA,"gl9c5nxc3EPokhq2dcqGg5LeyZQm6CRsEhNdQD5ulSE=","A00000064842","2018-08-07T01:30Z","2018-12-22",1,0.101,50,0.075,0.272,1.577,0.096,0.056,658.6,118.5,2.3,7.3,18.1,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"16b41c04-9a4f-4d4d-acfd-12336f41077d","DEJU_045.basePlot.cfc","D19","DEJU","DEJU_045","tower","gl9c5nxc3EPokhq2dcqGg5Z5UElL0WDo5c7prtv201I=",NA,"gl9c5nxc3EPokhq2dcqGg5Z5UElL0WDoh+Jzn4MggdY=","A00000064845","2018-08-07T02:00Z","2018-12-22",1,0.145,50,0.085,0.33,0.893,0.079,0.061,1105.8,107.1,3,6.7,6.2,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"606428ed-f68e-4012-82c3-2210829eabf1","DEJU_014.basePlot.cfc","D19","DEJU","DEJU_014","distributed","gl9c5nxc3ENwIAmCZtgwheTTY5e2wuEwDorVoGTm5Sc=",NA,"gl9c5nxc3ENwIAmCZtgwheTTY5e2wuEwuWTSCSNO9mY=","A00000064943","2018-08-07T11:11Z","2018-12-22",1,0.102,50,0.084,0.494,1.515,0.041,0.06,1621.6,59.5,1.8,7.9,38.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"2a19c464-ed48-439e-aeed-6ca731e7c4b9","DEJU_006.basePlot.cfc","D19","DEJU","DEJU_006","distributed","gl9c5nxc3EN7BaCT9QKJVi6IXE27YUxGCNSWqpQw8JY=",NA,"gl9c5nxc3EN7BaCT9QKJVi6IXE27YUxGRKt3udWHIew=","A00000064929","2018-08-07T12:50Z","2018-12-22",1,0.113,50,0.058,0.198,0.913,0.058,0.054,1219.8,77.3,1.4,6.7,16.6,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"6a900559-8b65-4d19-a27d-732be6297a0b","DEJU_003.basePlot.cfc","D19","DEJU","DEJU_003","distributed","gl9c5nxc3EN+jeDkI8nFrhHMz5BcCPCU7LwEecCgETg=",NA,"gl9c5nxc3EN+jeDkI8nFrhHMz5BcCPCUkCn1ogMecP6QdPlreUrpVg==","A00000064900","2018-08-07T18:00Z","2018-12-22",1,0.115,50,0.199,0.714,1.292,0.422,0.156,332.7,144.5,5.1,2.4,7.1,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"620dcd37-2731-42e2-858e-25ae09a00a6f","DEJU_003.basePlot.cfc","D19","DEJU","DEJU_003","distributed","gl9c5nxc3EN+jeDkI8nFrie1HjwcKUZE1OBrhifSxek=",NA,"gl9c5nxc3EN+jeDkI8nFrie1HjwcKUZEfZJc2Z9z/G0hRh+wUDC9iA==","A00000064903","2018-08-07T18:10Z","2018-12-22",1,0.105,50,0.176,0.606,1.019,0.438,0.152,189.6,144.1,6.3,5.4,6.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"8168ef75-1700-47f4-b3d0-49ceb705dfcf","DEJU_003.basePlot.cfc","D19","DEJU","DEJU_003","distributed","gl9c5nxc3EN+jeDkI8nFrho8UwEnNOT5ueDpQEtKRkQ=",NA,"gl9c5nxc3EN+jeDkI8nFrho8UwEnNOT5Wf7rtaTVzTj2mUvmx50ezg==","A00000064920","2018-08-07T18:20Z","2018-12-22",1,0.138,50,0.198,0.609,1.267,0.452,0.189,436.7,182.8,7.3,5,16.6,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"99dcccec-6de7-4bf3-bcde-5f33e9966346","DEJU_016.basePlot.cfc","D19","DEJU","DEJU_016","distributed","gl9c5nxc3EPzK7MYfbW77i5iMl+ksl98Z2OeEtagf6c=",NA,"gl9c5nxc3EPzK7MYfbW77i5iMl+ksl98zGSJ1HgZRfs=","A00000064955","2018-08-07T18:21Z","2018-12-22",1,0.116,50,0.087,0.328,1.391,0.104,0.047,456.1,61.6,1.6,9.6,16.6,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"96999764-8b49-458a-9d21-1ea8ee709007","DEJU_016.basePlot.cfc","D19","DEJU","DEJU_016","distributed","gl9c5nxc3EPzK7MYfbW77g0fVS+34D7hB/lVy6IjMEY=",NA,"gl9c5nxc3EPzK7MYfbW77g0fVS+34D7hpzIQg+6gaNk=","A00000064959","2018-08-07T18:55Z","2018-12-22",1,0.123,50,0.069,0.275,1.02,0.105,0.05,935.9,113.8,1.7,10.8,21,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"f77ab042-86bb-4ff7-b2c3-7860d733b372","DEJU_009.basePlot.cfc","D19","DEJU","DEJU_009","distributed","gl9c5nxc3EMIxSmw22qUtAKpncX2zwD3vHQK7nT1nq4=",NA,"gl9c5nxc3EMIxSmw22qUtAKpncX2zwD3dh4h0ZpgXO0=","A00000064946","2018-08-07T20:43Z","2018-12-22",1,0.112,50,0.064,0.314,1.434,0.071,0.05,1123.1,51.9,1.3,5.8,43.7,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"c8c69ec4-e105-47bc-8dc6-7a33ff0312c8","DEJU_009.basePlot.cfc","D19","DEJU","DEJU_009","distributed","gl9c5nxc3EMrbCV2EYxy/8sg4I/ZVd1RhSFT4LbDrB0=",NA,"gl9c5nxc3EMrbCV2EYxy/8sg4I/ZVd1Rw/yru6AdXHM=","A00000064949","2018-08-07T21:07Z","2018-12-22",1,0.279,50,0.03,0.111,0.738,0.051,0.019,184.9,24.6,0.5,2.2,9.1,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"248854e5-f93f-4cbe-9d2a-17af47bc1073","DEJU_009.basePlot.cfc","D19","DEJU","DEJU_009","distributed","gl9c5nxc3EMIxSmw22qUtJHsIHmJauqRoCGeFrWMosM=",NA,"gl9c5nxc3EMIxSmw22qUtJHsIHmJauqRbV2LEl/+RPc=","A00000064952","2018-08-07T21:25Z","2018-12-22",1,0.101,50,0.066,0.264,1.047,0.123,0.045,1114.8,72.9,1.4,7,22,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"b553962c-51b5-4505-a219-00b1c6b72370","DEJU_014.basePlot.cfc","D19","DEJU","DEJU_014","distributed","gl9c5nxc3EOtO7tZc424iL8rKeRL5AW6RgbqR6z87C8=",NA,"gl9c5nxc3EOtO7tZc424iL8rKeRL5AW6o/h1ow8LsRE=","A00000064932","2018-08-07T22:38Z","2018-12-22",1,0.15,50,0.07,0.38,1.837,0.11,0.06,684.6,68.4,2.2,6.4,96.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"b72d4e92-eb6a-45d5-a698-867da2b35fb9","DEJU_014.basePlot.cfc","D19","DEJU","DEJU_014","distributed","gl9c5nxc3ENwIAmCZtgwhayMct6s0fKA5VlR5MYQSmE=",NA,"gl9c5nxc3ENwIAmCZtgwhayMct6s0fKARsr536JgfVg=","A00000064940","2018-08-07T22:51Z","2018-12-22",1,0.117,50,0.079,0.553,1.186,0.1,0.07,385.2,43.6,1.7,12.3,42.3,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"d718333e-90e3-454d-b7d5-1aee80990fb8","DEJU_001.basePlot.cfc","D19","DEJU","DEJU_001","distributed","gl9c5nxc3EOc8u0J3Y75ffBJU80DbqJY5uSC2ik3xtE=",NA,"gl9c5nxc3EOc8u0J3Y75ffBJU80DbqJY+yCVi0gz070=","A00000064889","2018-08-07T23:05Z","2018-12-22",1,0.122,50,0.127,0.746,0.358,0.086,0.067,384.3,27.3,1.9,15.5,13.3,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
